,round_number,grant_number,grant_value,grant_clarity,grant_legitimacy,grant_difficulty,grant_is_unsafe,reviewer_1,reviewer_1_social,reviewer_1_ability,reviewer_1_recognition,reviewer_1_engagement,reviewer_1_satisfaction,reviewer_1_total_paid,reviewer_1_trust_level,reviewer_1_correct,reviewer_2,reviewer_2_social,reviewer_2_ability,reviewer_2_recognition,reviewer_2_engagement,reviewer_2_satisfaction,reviewer_2_total_paid,reviewer_2_trust_level,reviewer_2_correct,reviewer_3,reviewer_3_social,reviewer_3_ability,reviewer_3_recognition,reviewer_3_engagement,reviewer_3_satisfaction,reviewer_3_total_paid,reviewer_3_trust_level,reviewer_3_correct,reviewer_1_score,reviewer_2_score,reviewer_3_score,aggregate_score,discussed
70,0.0,71.0,0.5,0.8,0.4,0.8,0.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9699999999999993,800.0,2.0,1.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.9599999999999994,800.0,2.0,1.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9099999999999995,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
71,0.0,72.0,0.4,0.4,0.5,0.19999999999999996,0.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.16999999999999957,1000.0,3.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.9099999999999995,800.0,2.0,1.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.9299999999999995,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
72,0.0,73.0,0.5,0.5,0.3,0.4,0.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.9599999999999994,800.0,2.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.9399999999999994,800.0,2.0,1.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9799999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,0.0,74.0,0.3,0.5,0.6,0.6,0.0,48.0,0.5,0.9999999999999999,0.5,0.5,0.9399999999999994,800.0,2.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.9299999999999994,800.0,2.0,1.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9599999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,0.0,75.0,0.6,0.4,0.5,0.3999999999999999,0.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999999,500.0,1.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.20999999999999952,1000.0,3.0,1.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9899999999999994,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
75,0.0,76.0,0.5,0.5,0.5,0.5,0.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9799999999999999,500.0,1.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9299999999999993,800.0,2.0,1.0,13.0,0.4,0.9999999999999999,0.5,0.5,0.9899999999999994,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
76,0.0,77.0,0.5,0.3,0.6,0.6,0.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9499999999999996,800.0,2.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9599999999999994,800.0,2.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9099999999999994,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
77,0.0,78.0,0.6,0.6,0.7,0.19999999999999996,0.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9599999999999999,500.0,1.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9099999999999995,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9499999999999995,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
78,0.0,79.0,0.7,0.5,0.8,0.6000000000000001,0.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9399999999999995,800.0,2.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.8999999999999994,800.0,2.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9099999999999993,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
79,0.0,80.0,0.8,0.5,0.4,0.8,0.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9499999999999995,800.0,2.0,1.0,5.0,0.5,1.0,0.5,0.5,0.9599999999999993,800.0,2.0,1.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9999999999999999,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
80,0.0,81.0,0.4,0.6,0.5,0.3999999999999999,0.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9999999999999999,500.0,1.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.9099999999999995,800.0,2.0,1.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9399999999999996,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
81,0.0,82.0,0.5,0.7,0.5,0.3999999999999999,0.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.8899999999999995,800.0,2.0,1.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9999999999999999,500.0,1.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.9699999999999994,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
82,0.0,83.0,0.5,0.8,0.4,0.8,0.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9599999999999994,800.0,2.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9299999999999994,800.0,2.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9299999999999994,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
83,0.0,84.0,0.4,0.4,0.5,0.19999999999999996,0.0,42.0,0.8,0.9,0.8,0.8,0.9699999999999988,1000.0,3.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9799999999999994,800.0,2.0,1.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9799999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
84,0.0,85.0,0.5,0.5,0.3,0.4,0.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9999999999999999,500.0,1.0,1.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9999999999999999,500.0,1.0,1.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9899999999999993,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
85,0.0,86.0,0.3,0.5,0.6,0.6,0.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.8899999999999993,800.0,2.0,1.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9899999999999999,500.0,1.0,1.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9799999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,0.0,87.0,0.6,0.4,0.5,0.3999999999999999,0.0,39.0,0.1,1.0,0.1,0.1,0.9899999999999999,500.0,1.0,1.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9199999999999996,800.0,2.0,1.0,42.0,0.8,1.0,0.8,0.8,0.9099999999999987,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
87,0.0,88.0,0.5,0.5,0.5,0.5,0.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.8999999999999994,800.0,2.0,1.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9799999999999999,500.0,1.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9399999999999994,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
88,0.0,89.0,0.5,0.3,0.6,0.6,0.0,42.0,0.8,1.0,0.8,0.8,0.9699999999999986,1000.0,3.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9399999999999994,800.0,2.0,1.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9699999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
89,0.0,90.0,0.6,0.6,0.7,0.19999999999999996,0.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.9699999999999994,800.0,2.0,1.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9399999999999993,800.0,2.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.9299999999999994,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
90,0.0,91.0,0.7,0.5,0.8,0.6000000000000001,0.0,6.0,0.1,0.9999999999999999,0.1,0.1,1.0,500.0,1.0,1.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.9099999999999994,800.0,2.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9299999999999994,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
91,0.0,92.0,0.8,0.5,0.4,0.8,0.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9799999999999999,500.0,1.0,1.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.9899999999999993,800.0,2.0,1.0,34.0,0.5,0.9999999999999999,0.7,0.5,0.9099999999999994,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
92,0.0,93.0,0.4,0.6,0.5,0.3999999999999999,0.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9099999999999994,800.0,2.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.8999999999999994,800.0,2.0,1.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9199999999999993,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
93,0.0,94.0,0.5,0.7,0.5,0.3999999999999999,0.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9099999999999993,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9099999999999994,800.0,2.0,1.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9699999999999993,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
94,0.0,95.0,0.5,0.8,0.2,0.8,0.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9599999999999993,800.0,2.0,1.0,19.0,0.5,0.9999999999999999,0.3,0.6,0.9599999999999994,800.0,2.0,1.0,6.0,0.1,0.9999999999999999,0.1,0.1,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
95,0.0,96.0,0.4,0.4,0.4,0.4,0.0,40.0,0.7,0.9999999999999999,0.2,0.2,0.9599999999999994,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9199999999999994,800.0,2.0,1.0,26.0,0.1,0.9999999999999999,0.8,0.1,0.9699999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
96,0.0,97.0,0.5,0.5,0.6,0.19999999999999996,0.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.9499999999999993,800.0,2.0,1.0,39.0,0.1,1.0,0.1,0.1,0.9799999999999999,500.0,1.0,1.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9899999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97,0.0,98.0,0.3,0.5,0.3,0.4,0.0,19.0,0.5,0.9999999999999999,0.3,0.6,0.9299999999999994,800.0,2.0,1.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.99,500.0,1.0,1.0,13.0,0.4,0.9999999999999999,0.5,0.5,0.9799999999999993,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
98,0.0,99.0,0.6,0.4,0.5,0.3999999999999999,0.0,26.0,0.1,0.9999999999999999,0.8,0.1,0.9599999999999999,500.0,1.0,1.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9799999999999999,500.0,1.0,1.0,34.0,0.5,0.9999999999999999,0.7,0.5,0.9799999999999993,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
99,0.0,100.0,0.5,0.5,0.6,0.19999999999999996,0.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.99,500.0,1.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.07999999999999949,1000.0,3.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9299999999999993,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
100,0.0,101.0,0.5,0.5,0.7,0.3999999999999999,0.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9299999999999993,800.0,2.0,1.0,34.0,0.5,0.9999999999999999,0.7,0.5,0.9599999999999993,800.0,2.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9599999999999992,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
101,0.0,102.0,0.6,0.6,0.4,0.3999999999999999,0.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.8999999999999992,800.0,2.0,1.0,32.0,0.4,0.9999999999999999,0.4,0.4,0.9399999999999993,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9599999999999993,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
102,0.0,103.0,0.7,0.7,0.5,0.3999999999999999,0.0,39.0,0.1,1.0,0.1,0.1,0.9799999999999999,500.0,1.0,1.0,43.0,0.5,0.9999999999999999,0.5,0.5,0.9399999999999994,800.0,2.0,1.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9799999999999999,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
103,0.0,104.0,0.8,0.8,0.3,0.8,0.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999999,500.0,1.0,1.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.8999999999999995,800.0,2.0,1.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9599999999999992,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
104,0.0,105.0,0.4,0.4,0.6,0.3999999999999999,0.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9399999999999992,800.0,2.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9099999999999993,800.0,2.0,1.0,40.0,0.7,0.9999999999999999,0.2,0.2,0.9099999999999994,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
105,0.0,106.0,0.5,0.5,0.5,0.5,0.0,39.0,0.1,1.0,0.1,0.1,0.9699999999999999,500.0,1.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9899999999999992,800.0,2.0,1.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9499999999999998,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106,0.0,107.0,0.5,0.5,0.5,0.5,0.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9399999999999992,800.0,2.0,1.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9699999999999999,500.0,1.0,1.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9899999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
107,0.0,108.0,0.4,0.4,0.6,0.3999999999999999,0.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9199999999999992,800.0,2.0,1.0,48.0,0.5,0.9999999999999999,0.5,0.5,0.8999999999999991,800.0,2.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9299999999999993,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
108,0.0,109.0,0.5,0.5,0.7,0.3999999999999999,0.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.9699999999999992,800.0,2.0,1.0,43.0,0.5,0.9999999999999999,0.5,0.5,0.8999999999999994,800.0,2.0,1.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.9699999999999992,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
109,0.0,110.0,0.3,0.3,0.8,0.8,0.0,26.0,0.1,0.9999999999999999,0.8,0.1,0.9499999999999998,500.0,1.0,1.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.98,500.0,1.0,1.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.9699999999999992,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
110,0.0,111.0,0.6,0.6,0.4,0.3999999999999999,0.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9499999999999998,500.0,1.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.8999999999999992,800.0,2.0,1.0,39.0,0.1,1.0,0.1,0.1,0.9599999999999999,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
111,0.0,112.0,0.5,0.5,0.5,0.5,0.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9899999999999999,500.0,1.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9599999999999992,800.0,2.0,1.0,50.0,0.8,1.0,0.8,0.6,0.09999999999999967,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
112,0.0,113.0,0.5,0.5,0.5,0.5,0.0,39.0,0.1,1.0,0.1,0.1,0.9599999999999999,500.0,1.0,1.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.9499999999999992,800.0,2.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9899999999999991,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
113,0.0,114.0,0.6,0.6,0.4,0.3999999999999999,0.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.9499999999999992,800.0,2.0,1.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9899999999999991,800.0,2.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999999,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
114,0.0,115.0,0.7,0.7,0.5,0.3999999999999999,0.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.9799999999999992,800.0,2.0,1.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9799999999999991,800.0,2.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9099999999999993,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
115,0.0,116.0,0.8,0.8,0.3,0.8,0.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9099999999999993,800.0,2.0,1.0,13.0,0.4,0.9999999999999999,0.5,0.5,0.9199999999999993,800.0,2.0,1.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9199999999999992,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
116,0.0,117.0,0.4,0.4,0.6,0.3999999999999999,0.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9299999999999994,800.0,2.0,1.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.9399999999999992,800.0,2.0,1.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9399999999999998,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,0.0,118.0,0.5,0.5,0.5,0.5,0.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9699999999999992,800.0,2.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.8899999999999991,800.0,2.0,1.0,34.0,0.5,0.9999999999999999,0.7,0.5,0.9299999999999992,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
118,0.0,119.0,0.5,0.5,0.5,0.5,0.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.9599999999999992,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9999999999999992,800.0,2.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9499999999999991,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
119,0.0,120.0,0.4,0.4,0.6,0.3999999999999999,0.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.9099999999999991,800.0,2.0,1.0,48.0,0.5,0.9999999999999999,0.5,0.5,0.929999999999999,800.0,2.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.909999999999999,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
120,0.0,121.0,0.5,0.5,0.7,0.3999999999999999,0.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9699999999999992,800.0,2.0,1.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9799999999999999,500.0,1.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9799999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121,0.0,122.0,0.3,0.3,0.8,0.8,0.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9499999999999992,800.0,2.0,1.0,32.0,0.4,0.9999999999999999,0.4,0.4,0.9099999999999991,800.0,2.0,1.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.9199999999999992,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
122,0.0,123.0,0.6,0.6,0.4,0.3999999999999999,0.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9499999999999992,800.0,2.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9399999999999992,800.0,2.0,1.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.9199999999999992,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
123,0.0,124.0,0.5,0.5,0.5,0.5,0.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9799999999999999,500.0,1.0,1.0,50.0,0.8,1.0,0.8,0.6,0.09999999999999969,1000.0,3.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.979999999999999,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
124,0.0,125.0,0.5,0.5,0.5,0.5,0.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9699999999999991,800.0,2.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.9699999999999992,800.0,2.0,1.0,43.0,0.5,0.9999999999999999,0.5,0.5,0.9799999999999992,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
125,0.0,126.0,0.6,0.6,0.4,0.3999999999999999,0.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.9399999999999992,800.0,2.0,1.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9799999999999999,500.0,1.0,1.0,5.0,0.5,1.0,0.5,0.5,0.989999999999999,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
126,0.0,127.0,0.7,0.7,0.5,0.3999999999999999,0.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9299999999999992,800.0,2.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9199999999999992,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9099999999999991,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
127,0.0,128.0,0.8,0.8,0.3,0.8,0.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.979999999999999,800.0,2.0,1.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.9999999999999992,800.0,2.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.8999999999999991,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
128,0.0,129.0,0.4,0.4,0.6,0.3999999999999999,0.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.9899999999999992,800.0,2.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.9599999999999992,800.0,2.0,1.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9799999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
129,0.0,130.0,0.5,0.5,0.5,0.5,0.0,42.0,0.8,1.0,0.8,0.8,0.2799999999999979,1000.0,3.0,1.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.9899999999999992,800.0,2.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.9599999999999992,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
130,0.0,131.0,0.5,0.5,0.5,0.5,0.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.8999999999999991,800.0,2.0,1.0,26.0,0.1,0.9999999999999999,0.8,0.1,0.9499999999999998,500.0,1.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.919999999999999,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
131,0.0,132.0,0.4,0.4,0.6,0.3999999999999999,0.0,40.0,0.7,0.9999999999999999,0.2,0.2,0.9899999999999992,800.0,2.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9299999999999989,800.0,2.0,1.0,50.0,0.8,1.0,0.8,0.6,0.07999999999999971,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
132,0.0,133.0,0.5,0.5,0.7,0.3999999999999999,0.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9699999999999991,800.0,2.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.9599999999999992,800.0,2.0,1.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9799999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
133,0.0,134.0,0.3,0.3,0.8,0.8,0.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9499999999999991,800.0,2.0,1.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9799999999999999,500.0,1.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9199999999999989,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
134,0.0,135.0,0.6,0.6,0.4,0.3999999999999999,0.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.9699999999999991,800.0,2.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9499999999999992,800.0,2.0,1.0,50.0,0.8,1.0,0.8,0.6,0.1199999999999997,1000.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
135,0.0,136.0,0.5,0.5,0.5,0.5,0.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9099999999999989,800.0,2.0,1.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9699999999999991,800.0,2.0,1.0,50.0,0.8,1.0,0.8,0.6,0.19999999999999968,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
136,0.0,137.0,0.5,0.5,0.5,0.5,0.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.9499999999999991,800.0,2.0,1.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9699999999999999,500.0,1.0,1.0,19.0,0.5,0.9999999999999999,0.3,0.6,0.9499999999999992,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
137,0.0,138.0,0.6,0.6,0.4,0.3999999999999999,0.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9099999999999989,800.0,2.0,1.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9699999999999999,500.0,1.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.929999999999999,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
138,0.0,139.0,0.7,0.7,0.5,0.3999999999999999,0.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.959999999999999,800.0,2.0,1.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9699999999999999,500.0,1.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999999,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
139,0.0,140.0,0.8,0.8,0.3,0.8,0.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.919999999999999,800.0,2.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.889999999999999,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.929999999999999,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
140,0.0,141.0,0.4,0.4,0.6,0.3999999999999999,0.0,26.0,0.1,0.9999999999999999,0.8,0.1,0.9499999999999998,500.0,1.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.8999999999999989,800.0,2.0,1.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.9499999999999991,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
141,0.0,142.0,0.5,0.5,0.5,0.5,0.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9099999999999991,800.0,2.0,1.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9599999999999991,800.0,2.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9799999999999999,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
